id,nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,a0dresse_station,code_insee_commune,code_dep,nbre_pdc,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,horaires,raccordement,date_mise_en_service,cable_t2_attache,consolidated_longitude,consolidated_latitude
179011,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
179012,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,22,24,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2017-04-25,,-2.722584,48.493409
179013,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
179014,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,22,24,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2017-04-25,,-2.722584,48.493409
179015,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
179016,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP3078,3078,"Saint-Brieuc, France",Station dédiée à la recharge rapide,"5 Rue de la Landelle, 22360 Langueux",22106,22,24,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2017-04-25,,-2.722584,48.493409
179210,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP33187,33187,"Quimper, France",Station dédiée à la recharge rapide,"150 Rte de Brest, 29000 Quimper",29232,29,8,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2025-04-03,,-4.081651,48.015651
179212,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP33187,33187,"Quimper, France",Station dédiée à la recharge rapide,"150 Rte de Brest, 29000 Quimper",29232,29,8,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2025-04-03,,-4.081651,48.015651
179214,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP33187,33187,"Quimper, France",Station dédiée à la recharge rapide,"150 Rte de Brest, 29000 Quimper",29232,29,8,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2025-04-03,,-4.081651,48.015651
179216,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP33187,33187,"Quimper, France",Station dédiée à la recharge rapide,"150 Rte de Brest, 29000 Quimper",29232,29,8,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2025-04-03,,-4.081651,48.015651
179218,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP33187,33187,"Quimper, France",Station dédiée à la recharge rapide,"150 Rte de Brest, 29000 Quimper",29232,29,8,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2025-04-03,,-4.081651,48.015651
179220,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP33187,33187,"Quimper, France",Station dédiée à la recharge rapide,"150 Rte de Brest, 29000 Quimper",29232,29,8,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2025-04-03,,-4.081651,48.015651
179222,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP33187,33187,"Quimper, France",Station dédiée à la recharge rapide,"150 Rte de Brest, 29000 Quimper",29232,29,8,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2025-04-03,,-4.081651,48.015651
179224,TESLA France SARL,524335262,superchargerhost@tesla.com,TESLA France SARL,superchargerhost@tesla.com,+31 (0)13 799 9511,TESLA SUPERCHARGER,FRTSLP33187,33187,"Quimper, France",Station dédiée à la recharge rapide,"150 Rte de Brest, 29000 Quimper",29232,29,8,250.0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Accès libre, 24/7,Indirect,2025-04-03,,-4.081651,48.015651
180295,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
180296,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
180297,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
180298,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
180299,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
180300,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP3078,f1f7131b-9ec6-4eeb-bf61-40e94e8be43f,"Saint-Brieuc, France",Parking public,"5, Rue de la Landelle",22106,22,16,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-2.723318,48.494194
180340,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1763,994ac85b-7fa5-46e8-9192-d30904e809e4,"Rennes, France - Avenue du Canada",Parking public,"48, Avenue du Canada",35238,35,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-1.682396,48.081773
180341,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1763,994ac85b-7fa5-46e8-9192-d30904e809e4,"Rennes, France - Avenue du Canada",Parking public,"48, Avenue du Canada",35238,35,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-1.682396,48.081773
180342,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1763,994ac85b-7fa5-46e8-9192-d30904e809e4,"Rennes, France - Avenue du Canada",Parking public,"48, Avenue du Canada",35238,35,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-1.682396,48.081773
180343,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1763,994ac85b-7fa5-46e8-9192-d30904e809e4,"Rennes, France - Avenue du Canada",Parking public,"48, Avenue du Canada",35238,35,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-1.682396,48.081773
180344,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1763,994ac85b-7fa5-46e8-9192-d30904e809e4,"Rennes, France - Avenue du Canada",Parking public,"48, Avenue du Canada",35238,35,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-1.682396,48.081773
180345,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1763,994ac85b-7fa5-46e8-9192-d30904e809e4,"Rennes, France - Avenue du Canada",Parking public,"48, Avenue du Canada",35238,35,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-1.682396,48.081773
180346,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1763,994ac85b-7fa5-46e8-9192-d30904e809e4,"Rennes, France - Avenue du Canada",Parking public,"48, Avenue du Canada",35238,35,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-1.682396,48.081773
180347,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1763,994ac85b-7fa5-46e8-9192-d30904e809e4,"Rennes, France - Avenue du Canada",Parking public,"48, Avenue du Canada",35238,35,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-1.682396,48.081773
180437,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1728,88fbc2d8-4945-4909-a60d-57cb48413a9f,"Lorient, France",Parking public,"758, rue Pierre Landais",56036,56,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-3.330148,47.787588
180438,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1728,88fbc2d8-4945-4909-a60d-57cb48413a9f,"Lorient, France",Parking public,"758, rue Pierre Landais",56036,56,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-3.330148,47.787588
180439,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1728,88fbc2d8-4945-4909-a60d-57cb48413a9f,"Lorient, France",Parking public,"758, rue Pierre Landais",56036,56,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-3.330148,47.787588
180440,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1728,88fbc2d8-4945-4909-a60d-57cb48413a9f,"Lorient, France",Parking public,"758, rue Pierre Landais",56036,56,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-3.330148,47.787588
180441,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1728,88fbc2d8-4945-4909-a60d-57cb48413a9f,"Lorient, France",Parking public,"758, rue Pierre Landais",56036,56,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-3.330148,47.787588
180442,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1728,88fbc2d8-4945-4909-a60d-57cb48413a9f,"Lorient, France",Parking public,"758, rue Pierre Landais",56036,56,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-3.330148,47.787588
180443,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1728,88fbc2d8-4945-4909-a60d-57cb48413a9f,"Lorient, France",Parking public,"758, rue Pierre Landais",56036,56,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-3.330148,47.787588
180444,Tesla,524335262,charging-france@tesla.com,Tesla,charging-france@tesla.com,tel:+33-9-70-73-08-50,Tesla,FRTSLP1728,88fbc2d8-4945-4909-a60d-57cb48413a9f,"Lorient, France",Parking public,"758, rue Pierre Landais",56036,56,8,250.0,False,False,True,False,False,False,True,False,,,Accès libre,24/7,Direct,0000-00-00,,-3.330148,47.787588
181632,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB2,FRSODPUNIB21,Rennes Alma - Pkg Vert,Voirie,0 Avenue du Bosphore 35200 Rennes,35238,35,8,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2018-11-08,False,-1.678767,48.082481
181635,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB2,FRSODPUNIB21,Rennes Alma - Pkg Vert,Voirie,0 Avenue du Bosphore 35200 Rennes,35238,35,8,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2018-11-08,False,-1.678767,48.082481
181638,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB2,FRSODPUNIB22,Rennes Alma - Pkg Vert,Voirie,0 Avenue du Bosphore 35200 Rennes,35238,35,8,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2018-11-08,False,-1.678767,48.082481
181639,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB2,FRSODPUNIB22,Rennes Alma - Pkg Vert,Voirie,0 Avenue du Bosphore 35200 Rennes,35238,35,8,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2018-11-08,False,-1.678767,48.082481
181640,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB2,FRSODPUNIB23,Rennes Alma - Pkg Vert,Voirie,0 Avenue du Bosphore 35200 Rennes,35238,35,8,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2018-11-08,False,-1.678767,48.082481
181641,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB2,FRSODPUNIB23,Rennes Alma - Pkg Vert,Voirie,0 Avenue du Bosphore 35200 Rennes,35238,35,8,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2018-11-08,False,-1.678767,48.082481
181642,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB2,FRSODPUNIB24,Rennes Alma - Pkg Vert,Voirie,0 Avenue du Bosphore 35200 Rennes,35238,35,8,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2018-11-08,False,-1.678767,48.082481
181645,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB2,FRSODPUNIB24,Rennes Alma - Pkg Vert,Voirie,0 Avenue du Bosphore 35200 Rennes,35238,35,8,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2018-11-08,False,-1.678767,48.082481
181690,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB3,FRSODPUNIB31,Rennes Alma - Pkg Orange,Voirie,Allée d'Ukraine 35200 Rennes,35238,35,4,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2019-06-05,False,-1.6776428,48.0815453
181691,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB3,FRSODPUNIB31,Rennes Alma - Pkg Orange,Voirie,Allée d'Ukraine 35200 Rennes,35238,35,4,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2019-06-05,False,-1.6776428,48.0815453
181692,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB3,FRSODPUNIB32,Rennes Alma - Pkg Orange,Voirie,Allée d'Ukraine 35200 Rennes,35238,35,4,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2019-06-07,False,-1.6776428,48.0815453
181693,UNIBAIL,682024096,berangere.soler@urw.com,IZIVIA,sav@izivia.com,+33(0)972668001,UNIBAIL,FRURWPUNIB3,FRSODPUNIB32,Rennes Alma - Pkg Orange,Voirie,Allée d'Ukraine 35200 Rennes,35238,35,4,22.0,False,True,False,False,False,False,True,False,True,"Les tarifs de recharge peuvent varier en fonction de plusieurs facteurs, y compris le fournisseur de services, l'emplacement de la borne, la puissance de charge, et les éventuelles promotions en cours. Il est recommandé de consulter directement les informations tarifaires auprès du gestionnaire de la borne ou via l'application mobile associée pour obtenir les détails les plus récents et précis.",Accès libre,24/7,Indirect,2019-06-07,False,-1.6776428,48.0815453
188213,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188214,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188215,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188216,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188217,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188218,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188219,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188220,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188221,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
188222,ENGIE Mobilités Electriques,909073363,cyrille.charton@engie.com,Greenflux,support@greenflux.com,+31 615 11 3734,ENGIE Vianeo,FRVIAP122006,,ENGIE Vianeo - B&B HOTEL SAINT-MALO CENTRE,Parking privé à usage public,Avenue du Général de Gaulle 76 - 35400 Saint-Malo,35400,35,1,22.0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,Accès libre,24/7,Direct,2023-11-30,FALSE,-1.990477,48.636962
